SERIAL,SPEND,SPENDIMPREASON,FARE,FAREK,OPERA_PV
234448967025.0,,,85.0,2.0,1.0
234448967026.0,,,,,2.0
234448967028.0,,,34.0,2.0,2.0
234448967031.0,,,56.0,7.0,1.0
234448967035.0,,,91.0,2.0,2.0
234448967036.0,,,91.0,2.0,2.0
234448967037.0,,,38.0,2.0,1.0
234448967039.0,,,55.0,3.0,2.0
234448967041.0,,,56.0,2.0,2.0
234448967043.0,,,,,1.0
234448967047.0,,,49.0,2.0,1.0
234448967048.0,,,56.0,2.0,2.0
234448967050.0,,,55.0,5.0,2.0
234448967053.0,,,38.0,1.0,1.0
234448967054.0,,,69.0,1.0,1.0
234448967058.0,,,85.0,2.0,1.0
234448967059.0,304.0,,82.0,1.0,2.0
234448967060.0,,,79.0,2.0,2.0
234448967061.0,,,69.0,1.0,1.0
234448967063.0,,,73.0,5.0,1.0
234448967064.0,,,80.0,7.0,2.0
234448967068.0,,,43.0,5.0,2.0
234448967072.0,,,,,2.0
234448967073.0,,,79.0,2.0,2.0
234448967074.0,,,85.0,2.0,1.0
234448967075.0,,,68.0,1.0,2.0
234458855001.0,,,,,1.0
234458855003.0,,,87.0,2.0,2.0
234458855004.0,,,72.0,2.0,2.0
234458855007.0,,,47.0,0.0,1.0
234458855009.0,,,82.0,2.0,1.0
234458855010.0,,,82.0,2.0,1.0
234458855016.0,,,56.0,2.0,2.0
234458855017.0,,,,,2.0
234458855018.0,,,87.0,2.0,1.0
234458855020.0,,,67.0,0.0,2.0
234458855023.0,,,87.0,2.0,1.0
234458855024.0,,,56.0,2.0,2.0
234458855026.0,,,,,1.0
234458855027.0,,,49.0,2.0,1.0
234458855028.0,,,,,2.0
234458855032.0,,,,,2.0
234458855038.0,,,,,2.0
234458855039.0,,,56.0,7.0,1.0
234458855042.0,85.0,,73.0,5.0,2.0
234458855043.0,,,56.0,1.0,1.0
234458855045.0,,,56.0,1.0,1.0
234458855047.0,,,80.0,7.0,1.0
234458855049.0,,,,,2.0
234458855053.0,,,97.0,2.0,1.0
234458855054.0,,,113.0,2.0,2.0
234458855055.0,,,56.0,2.0,2.0
234458855057.0,,,82.0,2.0,1.0
234458855059.0,,,77.0,5.0,2.0
234458855061.0,35.0,,58.0,5.0,1.0
234458855065.0,,,87.0,2.0,2.0
234458855066.0,,,,,1.0
234458855068.0,,,85.0,2.0,1.0
234458855071.0,,,,,2.0
234458855072.0,,,,,1.0
234458855073.0,,,73.0,5.0,1.0
234458855076.0,,,59.0,0.0,2.0
234458855077.0,995.0,,56.0,7.0,1.0
234458855078.0,,,,,2.0
234458855079.0,248.0,,47.0,7.0,1.0
234458910004.0,,,69.0,1.0,1.0
234458910005.0,,,87.0,2.0,2.0
234458910006.0,,,82.0,2.0,1.0
234458910007.0,,,82.0,2.0,1.0
234458910008.0,,,82.0,1.0,2.0
234458910009.0,,,46.0,0.0,2.0
234458910013.0,,,67.0,0.0,2.0
234458910014.0,,,,,1.0
234458910016.0,,,,,2.0
234458910019.0,,,176.0,7.0,2.0
234458910023.0,,,43.0,5.0,2.0
234458910024.0,,,,,1.0
234458910025.0,,,80.0,7.0,2.0
234458910027.0,505.0,,176.0,7.0,1.0
234458910031.0,,,55.0,3.0,2.0
234458910035.0,1565.0,,59.0,2.0,2.0
234458910036.0,553.0,,45.0,5.0,1.0
234458910039.0,,,,,1.0
234458910041.0,,,79.0,2.0,2.0
234458910042.0,,,49.0,2.0,1.0
234458910043.0,,,82.0,1.0,2.0
234458910045.0,,,85.0,2.0,1.0
234458910046.0,,,69.0,1.0,1.0
234458910053.0,265.0,,79.0,2.0,2.0
234458910054.0,,,,,2.0
234458910055.0,650.0,,70.0,1.0,1.0
234458910057.0,,,,,1.0
234458910058.0,0.0,,81.0,1.0,2.0
234458959001.0,,,72.0,0.0,2.0
234458959002.0,,,73.0,5.0,1.0
234458959003.0,,,38.0,1.0,1.0
234458959008.0,,,82.0,2.0,1.0
234458959011.0,,,38.0,1.0,1.0
234458959012.0,,,85.0,2.0,1.0
234458959013.0,,,38.0,1.0,1.0
234458959014.0,,,79.0,2.0,2.0
234458959020.0,,,77.0,5.0,2.0
234458959021.0,,,34.0,2.0,2.0
234458959025.0,,,82.0,2.0,1.0
234458959028.0,,,80.0,7.0,2.0
234458959029.0,,,59.0,0.0,2.0
234458959031.0,,,69.0,1.0,1.0
234458959034.0,,,58.0,5.0,1.0
234458959035.0,,,113.0,2.0,2.0
234458959038.0,,,38.0,1.0,1.0
234458959039.0,,,,,1.0
234458959041.0,,,34.0,2.0,2.0
234458959045.0,,,,,1.0
234458959047.0,715.0,,82.0,1.0,2.0
234458959048.0,682.0,,82.0,1.0,2.0
234458959051.0,,,83.0,2.0,1.0
234458969002.0,,,56.0,2.0,2.0
234458969005.0,,,72.0,0.0,2.0
234458969006.0,,,72.0,0.0,2.0
234458969008.0,,,72.0,0.0,2.0
234458969009.0,,,,,1.0
234458969011.0,265.0,,73.0,5.0,2.0
234458969014.0,,,56.0,7.0,1.0
234458969015.0,,,93.0,2.0,1.0
234458969022.0,,,79.0,2.0,2.0
234458969025.0,,,,,2.0
234458969026.0,,,38.0,2.0,1.0
234458969032.0,,,,,1.0
234458969033.0,,,80.0,7.0,2.0
234458969035.0,,,85.0,2.0,1.0
234458969038.0,515.0,,46.0,1.0,1.0
234458969040.0,200.0,,55.0,3.0,2.0
234458969041.0,575.0,,119.0,3.0,1.0
234458969043.0,,,,,1.0
234458969046.0,,,,,2.0
234458969048.0,,,87.0,2.0,2.0
234458969049.0,,,67.0,0.0,2.0
234458969051.0,,,56.0,2.0,2.0
234468855001.0,,,49.0,2.0,1.0
234468855003.0,,,77.0,5.0,2.0
234468855006.0,,,,,2.0
234468855009.0,,,52.0,1.0,2.0
234468855010.0,,,,,1.0
234468855011.0,,,52.0,1.0,2.0
234468855013.0,,,56.0,1.0,1.0
234468855017.0,,,69.0,1.0,1.0
234468855018.0,,,113.0,2.0,2.0
234468855020.0,,,,,1.0
234468855022.0,515.0,,72.0,2.0,2.0
234468855023.0,15.0,,82.0,2.0,1.0
234468855025.0,536.0,,176.0,7.0,1.0
234468855027.0,,,,,2.0
234468855028.0,,,,,2.0
234468855031.0,,,79.0,2.0,2.0
234468855034.0,348.0,,43.0,1.0,2.0
234468855035.0,415.0,,46.0,0.0,2.0
234468855037.0,,,47.0,0.0,1.0
234468855042.0,,,87.0,2.0,1.0
234468855044.0,,,,,1.0
234468855045.0,215.0,,61.0,1.0,1.0
234468855046.0,,,40.0,1.0,1.0
234468855049.0,,,,,1.0
234468855051.0,535.0,,56.0,1.0,1.0
234468855052.0,,,,,1.0
234468855055.0,,,85.0,2.0,1.0
234468855056.0,,,72.0,0.0,2.0
234468855057.0,,,56.0,2.0,2.0
234468910003.0,,,,,2.0
234468910004.0,,,,,2.0
234468910005.0,,,,,1.0
234468910007.0,,,77.0,5.0,2.0
234468910012.0,,,91.0,2.0,2.0
234468910013.0,319.0,,68.0,1.0,2.0
234468910015.0,,,82.0,2.0,2.0
234468910018.0,783.0,,43.0,5.0,2.0
234468910021.0,78.0,,81.0,1.0,2.0
234468910022.0,,,55.0,3.0,2.0
234468910024.0,,,72.0,2.0,2.0
234468910025.0,,,55.0,3.0,2.0
234468910027.0,,,79.0,2.0,2.0
234468910030.0,,,72.0,2.0,2.0
234468910032.0,,,105.0,0.0,1.0
234468910035.0,315.0,,79.0,2.0,2.0
234468910036.0,180.0,,82.0,1.0,2.0
234468910037.0,,,105.0,0.0,1.0
234468910038.0,,,,,1.0
234468910040.0,615.0,,64.0,5.0,2.0
234468910042.0,,,82.0,2.0,2.0
234468910044.0,315.0,,85.0,2.0,1.0
234468910045.0,115.0,,52.0,2.0,2.0
234468910048.0,,,74.0,2.0,1.0
234468910049.0,615.0,,82.0,1.0,2.0
234468910051.0,462.0,,73.0,5.0,1.0
234468910052.0,415.0,,52.0,2.0,2.0
234468959001.0,240.0,,55.0,3.0,2.0
234468959002.0,,,82.0,1.0,2.0
234468959003.0,35.0,,61.0,1.0,1.0
234468959008.0,,,79.0,2.0,2.0
234468959010.0,,,113.0,2.0,2.0
234468959016.0,5115.0,,176.0,7.0,2.0
234468959017.0,,,113.0,2.0,2.0
234468959018.0,315.0,,47.0,0.0,1.0
234468959019.0,,,56.0,2.0,2.0
234468959022.0,,,56.0,2.0,2.0
234468959024.0,,,85.0,2.0,1.0
234468959025.0,319.0,,59.0,1.0,1.0
234468959029.0,,,56.0,1.0,1.0
234468959030.0,,,113.0,2.0,2.0
234468959032.0,,,79.0,2.0,2.0
234468959033.0,248.0,,27.0,1.0,1.0
234468959036.0,115.0,,40.0,1.0,1.0
234468959039.0,,,85.0,2.0,1.0
234468959040.0,,,,,2.0
234468959044.0,704.0,,57.0,0.0,2.0
234468959047.0,,,,,2.0
234468959048.0,15.0,,72.0,0.0,2.0
234468959049.0,,,85.0,2.0,1.0
234468969004.0,,,77.0,5.0,2.0
234468969006.0,,,,,1.0
234468969007.0,,,,,2.0
234468969011.0,,,113.0,2.0,2.0
234468969012.0,,,,,1.0
234468969016.0,,,,,1.0
234468969017.0,,,46.0,1.0,1.0
234468969018.0,,,67.0,0.0,2.0
234468969020.0,,,,,1.0
234468969023.0,,,69.0,1.0,1.0
234468969024.0,,,,,2.0
234468969025.0,,,,,2.0
234468969027.0,,,81.0,1.0,2.0
234468969028.0,,,46.0,1.0,1.0
234468969031.0,,,,,1.0
234468969032.0,,,58.0,5.0,1.0
234468969033.0,,,68.0,5.0,1.0
234468969039.0,,,91.0,1.0,2.0
234468969041.0,,,91.0,2.0,2.0
234468969042.0,,,,,2.0
234468969045.0,,,68.0,5.0,1.0
234468969050.0,165.0,,40.0,1.0,1.0
234468969058.0,215.0,,105.0,0.0,1.0
234468969060.0,,,59.0,0.0,2.0
234468969062.0,,,56.0,7.0,1.0
234468969065.0,,,85.0,2.0,1.0
234468969066.0,,,,,1.0
234468969069.0,,,85.0,2.0,1.0
234468969070.0,,,79.0,2.0,2.0
234468969072.0,,,,,1.0
234468969073.0,,,85.0,2.0,1.0
234478855004.0,,,93.0,2.0,1.0
234478855005.0,,,73.0,5.0,1.0
234478855006.0,,,34.0,2.0,2.0
234478855007.0,,,77.0,5.0,2.0
234478855008.0,,,,,2.0
234478855009.0,,,83.0,2.0,1.0
234478855013.0,,,87.0,2.0,1.0
234478855014.0,,,77.0,5.0,2.0
234478855017.0,,,91.0,1.0,2.0
234478855022.0,,,91.0,2.0,2.0
234478855023.0,,,77.0,5.0,2.0
234478855024.0,,,,,1.0
234478855027.0,,,,,1.0
234478855028.0,,,52.0,2.0,2.0
234478855030.0,,,52.0,2.0,2.0
234478855033.0,,,46.0,0.0,2.0
234478855035.0,,,82.0,2.0,2.0
234478855036.0,,,,,1.0
234478855037.0,,,,,1.0
234478855041.0,,,73.0,5.0,1.0
234478855042.0,,,87.0,2.0,1.0
234478855043.0,,,82.0,2.0,2.0
234478965001.0,,,,,1.0
234478965002.0,315.0,,34.0,2.0,2.0
234478965006.0,,,87.0,2.0,2.0
234478965007.0,,,83.0,2.0,1.0
234478965010.0,,,91.0,1.0,2.0
234478965012.0,,,93.0,2.0,1.0
234478965015.0,,,87.0,2.0,2.0
234478965016.0,,,52.0,1.0,2.0
234478965018.0,,,81.0,1.0,2.0
234478965022.0,,,82.0,2.0,1.0
234478965023.0,,,73.0,5.0,1.0
234478965024.0,,,79.0,2.0,2.0
234478965026.0,,,,,1.0
234478965027.0,1265.0,,52.0,3.0,2.0
234478965028.0,,,77.0,5.0,2.0
234478965031.0,,,40.0,1.0,1.0
234478965032.0,,,72.0,1.0,1.0
234478965034.0,,,82.0,2.0,1.0
234478965039.0,,,46.0,0.0,2.0
234478965040.0,,,87.0,2.0,1.0
234478965041.0,,,68.0,1.0,2.0
234478969001.0,,,91.0,2.0,2.0
234478969003.0,,,77.0,5.0,2.0
234478969006.0,,,,,2.0
234478969007.0,,,82.0,2.0,1.0
234478969008.0,,,43.0,5.0,2.0
234478969009.0,,,52.0,3.0,2.0
234478969013.0,,,52.0,1.0,2.0
234478969015.0,,,176.0,7.0,1.0
234478969017.0,,,,,2.0
234478969019.0,115.0,,82.0,2.0,1.0
234478969020.0,,,52.0,1.0,2.0
234478969021.0,,,,,1.0
234478969026.0,,,,,2.0
234478969029.0,883.0,,55.0,3.0,2.0
234478969030.0,,,97.0,2.0,1.0
234478969031.0,,,68.0,1.0,2.0
234478969033.0,,,,,2.0
234478969034.0,,,,,2.0
234478969037.0,,,68.0,1.0,2.0
234478969041.0,,,,,2.0
234478969042.0,85.0,,73.0,5.0,1.0
234478969044.0,,,73.0,5.0,1.0
234618083003.0,1464.0,,143.0,7.0,1.0
234618083005.0,293.0,,66.0,2.0,1.0
234618083006.0,,,96.0,5.0,2.0
234618083010.0,533.0,,113.0,5.0,2.0
234618083011.0,,,113.0,5.0,2.0
234618083012.0,531.0,,237.0,2.0,2.0
234618083014.0,247.0,,93.0,,2.0
234618083017.0,625.0,,150.0,,2.0
234618083018.0,265.0,,22.0,,2.0
234618668001.0,600.0,,100.0,,1.0
234618668005.0,897.0,,88.0,5.0,1.0
234618668006.0,140.0,,125.0,,2.0
234618668009.0,,,50.0,5.0,2.0
234618668010.0,668.0,,237.0,2.0,2.0
234618668012.0,226.0,,25.0,,1.0
234618668014.0,174.0,,17.0,,2.0
234618668016.0,1059.0,,43.0,5.0,2.0
234618668018.0,,,,,2.0
234618713001.0,833.0,,167.0,,1.0
234618713002.0,494.0,,85.0,3.0,1.0
234618713006.0,,,52.0,3.0,1.0
234618713010.0,544.0,,85.0,3.0,1.0
234618713011.0,250.0,,102.0,,2.0
234618713012.0,1094.0,,92.0,4.0,2.0
234618713015.0,335.0,,88.0,5.0,1.0
234618713017.0,78.0,,50.0,5.0,2.0
234618713018.0,,,,,2.0
234618713019.0,1000.0,,85.0,,1.0
234618713022.0,219.0,,122.0,2.0,1.0
234618713023.0,,,50.0,5.0,2.0
234618713026.0,,,50.0,5.0,2.0
234618713027.0,300.0,,29.0,,1.0
234618741001.0,274.0,,88.0,4.0,2.0
234618741002.0,264.0,,143.0,7.0,1.0
234618741004.0,,,100.0,3.0,1.0
234618741008.0,263.0,,123.0,,2.0
234618741009.0,260.0,,122.0,2.0,1.0
234618741011.0,314.0,,138.0,0.0,1.0
234618741013.0,,,50.0,5.0,2.0
234618741016.0,,,222.0,6.0,2.0
234618741018.0,,,299.0,5.0,2.0
234618741019.0,,,326.0,6.0,1.0
234618857002.0,105.0,,143.0,7.0,1.0
234618857005.0,,,50.0,5.0,2.0
234618857006.0,,,83.0,5.0,1.0
234618857010.0,1300.0,,175.0,,1.0
234618857011.0,2600.0,,208.0,,1.0
234618857012.0,600.0,,100.0,,2.0
234618857013.0,280.0,,200.0,,1.0
234618857015.0,168.0,,122.0,2.0,1.0
234618857016.0,96.0,,237.0,2.0,2.0
234618857019.0,100.0,,50.0,,1.0
234618857020.0,,,83.0,5.0,1.0
234618857024.0,160.0,,277.0,6.0,1.0
234618858001.0,553.0,,66.0,2.0,1.0
234618858005.0,303.0,,88.0,5.0,1.0
234618858006.0,,,279.0,2.0,2.0
234618858009.0,,,299.0,5.0,2.0
234618858011.0,,,83.0,5.0,1.0
234618858012.0,250.0,,38.0,,2.0
234618858013.0,3000.0,,275.0,,2.0
234618858014.0,,,,,2.0
234618858017.0,677.0,,138.0,0.0,1.0
234618858019.0,49.0,,90.0,,1.0
234618858020.0,69.0,,32.0,,2.0
234618858022.0,0.0,,326.0,6.0,1.0
234618889001.0,326.0,,88.0,5.0,1.0
234618889002.0,,,,,1.0
234618889005.0,10.0,,100.0,,2.0
234618889007.0,809.0,,130.0,,1.0
234618889011.0,1024.0,,200.0,,1.0
234618889012.0,768.0,,129.0,3.0,2.0
234618889013.0,1927.0,,43.0,5.0,2.0
234618889017.0,601.0,,85.0,3.0,1.0
234618889018.0,,,44.0,3.0,1.0
234618896002.0,,,50.0,5.0,2.0
234618896004.0,,,100.0,,1.0
234618896007.0,1273.0,,88.0,5.0,1.0
234618896008.0,400.0,,163.0,0.0,1.0
234618896009.0,,,98.0,6.0,2.0
234618896013.0,,,50.0,,2.0
234618896014.0,,,,,1.0
234618899001.0,,,78.0,2.0,1.0
234618899002.0,,,,,2.0
234618899005.0,676.0,,88.0,5.0,1.0
234618899007.0,500.0,,800.0,,2.0
234618899008.0,,,,,2.0
234618899009.0,,,,,2.0
234618899013.0,,,279.0,2.0,2.0
234618899014.0,,,,,1.0
234618899020.0,,,98.0,6.0,2.0
234618899021.0,758.0,,46.0,5.0,2.0
234618899022.0,,,55.0,5.0,2.0
234622038002.0,,,169.0,7.0,1.0
234622038005.0,,,372.0,5.0,2.0
234622038006.0,932.0,,150.0,,2.0
234622038009.0,2000.0,,370.0,,2.0
234622038010.0,,,299.0,5.0,2.0
234622038011.0,,,119.0,2.0,1.0
234622038014.0,,,110.0,4.0,1.0
234622038015.0,,,110.0,4.0,1.0
234622038018.0,,,,,1.0
234622038019.0,253.0,,129.0,3.0,2.0
234622038020.0,,,,,1.0
234622038022.0,475.0,,113.0,,1.0
234622038025.0,658.0,,129.0,3.0,2.0
234628713001.0,,,,,1.0
234628713002.0,1041.0,,194.0,2.0,1.0
234628713003.0,,,194.0,2.0,1.0
234628713007.0,,,86.0,6.0,1.0
234628713010.0,,,86.0,6.0,1.0
234628713012.0,217.0,,45.0,,2.0
234628713013.0,,,372.0,5.0,2.0
234628713014.0,1500.0,,325.0,,1.0
234628713015.0,319.0,,107.0,,1.0
234628713022.0,67.0,,50.0,,1.0
234628858004.0,,,372.0,5.0,2.0
234628858005.0,,,352.0,3.0,2.0
234628858006.0,,,229.0,2.0,1.0
234628858008.0,,,229.0,2.0,1.0
234628858011.0,,,371.0,6.0,1.0
234628858012.0,,,,,2.0
234628858014.0,,,98.0,6.0,2.0
234628858016.0,,,83.0,5.0,1.0
234628858018.0,1593.0,,240.0,5.0,1.0
234628858021.0,,,,,1.0
234628858023.0,,,229.0,2.0,1.0
234628858024.0,,,229.0,2.0,1.0
234628858027.0,,,326.0,6.0,1.0
234628858028.0,,,229.0,2.0,1.0
234628858030.0,2616.0,,55.0,,2.0
234628870001.0,,,299.0,5.0,2.0
234628870002.0,,,282.0,5.0,1.0
234628870003.0,1600.0,,250.0,,2.0
234628870009.0,,,98.0,6.0,2.0
234628870011.0,,,334.0,5.0,1.0
234628870012.0,,,169.0,7.0,1.0
234628870013.0,,,,,2.0
234628870015.0,,,352.0,3.0,2.0
234628870017.0,,,103.0,4.0,2.0
234628870020.0,,,78.0,2.0,1.0
234628875002.0,,,83.0,5.0,1.0
234628875004.0,1010.0,,194.0,2.0,1.0
234628875005.0,,,86.0,6.0,1.0
234628875010.0,700.0,,300.0,,1.0
234628875011.0,721.0,,325.0,,2.0
234628875012.0,607.0,,148.0,,1.0
234628875013.0,,,169.0,7.0,2.0
234628875017.0,,,450.0,,1.0
234628875018.0,,,149.0,6.0,2.0
234628875019.0,781.0,,59.0,,1.0
234628875022.0,268.0,,66.0,2.0,1.0
234628889001.0,439.0,,288.0,6.0,2.0
234628889005.0,559.0,,299.0,3.0,2.0
234628889008.0,,,299.0,5.0,2.0
234628889009.0,,,50.0,5.0,2.0
234628889011.0,2000.0,,350.0,,2.0
234628889013.0,,,282.0,5.0,1.0
234628889015.0,,,225.0,,1.0
234628889016.0,,,169.0,7.0,1.0
234628889020.0,250.0,,100.0,3.0,1.0
234628889021.0,272.0,,92.0,4.0,2.0
234628896001.0,1062.0,,288.0,6.0,2.0
234628896002.0,609.0,,288.0,6.0,2.0
234628896003.0,,,457.0,6.0,1.0
234628896007.0,400.0,,70.0,,2.0
234628896011.0,,,350.0,,1.0
234628896015.0,,,103.0,4.0,2.0
234628896016.0,,,,,1.0
234628896017.0,,,,,1.0
234628896021.0,,,299.0,5.0,2.0
234628896023.0,,,,,2.0
234628899003.0,500.0,,250.0,,2.0
234628899004.0,,,,,2.0
234628899005.0,,,248.0,1.0,1.0
234628899007.0,,,248.0,1.0,1.0
234628899012.0,,,,,2.0
234628899013.0,773.0,,352.0,3.0,2.0
234628899017.0,,,100.0,3.0,1.0
234628899018.0,911.0,,96.0,5.0,2.0
234632038002.0,,,78.0,4.0,1.0
234632038003.0,,,,,1.0
234632038005.0,665.0,,44.0,3.0,1.0
234632038007.0,400.0,,65.0,,1.0
234632038009.0,0.0,,113.0,5.0,2.0
234632038012.0,,,298.0,,1.0
234632038013.0,,,78.0,4.0,1.0
234632038014.0,500.0,,100.0,,1.0
234632038018.0,750.0,,100.0,,2.0
234638539001.0,,,113.0,5.0,2.0
234638539002.0,815.0,,85.0,3.0,1.0
234638539010.0,886.0,,46.0,5.0,2.0
234638539011.0,,,52.0,3.0,1.0
234638539012.0,,,222.0,6.0,2.0
234638539013.0,159.0,,43.0,5.0,2.0
234638539016.0,205.0,,60.0,,2.0
234638741002.0,,,103.0,4.0,2.0
234638741005.0,180.0,,92.0,4.0,2.0
234638741006.0,38.0,,129.0,3.0,2.0
234638741007.0,,,83.0,5.0,1.0
234638741009.0,150.0,,125.0,,2.0
234638741010.0,,,169.0,7.0,2.0
234638741015.0,691.0,,92.0,4.0,2.0
234638741016.0,,,,,1.0
234638741017.0,,,334.0,5.0,1.0
234638741019.0,366.0,,45.0,4.0,1.0
234638741021.0,349.0,,100.0,,1.0
234638741024.0,,,299.0,5.0,2.0
234638741025.0,475.0,,63.0,,2.0
234638741026.0,418.0,,63.0,5.0,1.0
234638857002.0,,,,,1.0
234638857005.0,,,,,1.0
234638857006.0,509.0,,85.0,3.0,1.0
234638857007.0,478.0,,85.0,3.0,1.0
234638857010.0,1000.0,,250.0,,2.0
234638857012.0,1181.0,,96.0,5.0,2.0
234638857014.0,223.0,,143.0,7.0,1.0
234638857017.0,,,,,1.0
234638857018.0,197.0,,143.0,7.0,1.0
234638857019.0,550.0,,150.0,,2.0
234638857023.0,344.0,,96.0,5.0,2.0
234638857024.0,921.0,,71.0,5.0,1.0
234638857025.0,600.0,,135.0,,1.0
234638857028.0,673.0,,45.0,4.0,1.0
234638857030.0,618.0,,96.0,5.0,2.0
234638857034.0,798.0,,85.0,3.0,1.0
234638857035.0,1500.0,,1550.0,,2.0
234638857036.0,1000.0,,250.0,,1.0
234638857038.0,625.0,,80.0,,2.0
234638857039.0,596.0,,96.0,5.0,2.0
234638857040.0,627.0,,100.0,,1.0
234638858001.0,,,,,1.0
234638858004.0,50.0,,52.0,3.0,1.0
234638858006.0,,1.0,92.0,4.0,2.0
234638858007.0,1075.0,,66.0,2.0,1.0
234638858011.0,535.0,,277.0,6.0,1.0
234638858012.0,260.0,,325.0,,2.0
234638858014.0,169.0,,154.0,6.0,2.0
234638858016.0,250.0,,65.0,,1.0
234638858019.0,,,,,1.0
234638858021.0,,,,,2.0
234638858024.0,800.0,,150.0,,1.0
234638858025.0,,,169.0,7.0,2.0
234638858026.0,,,,,1.0
234638858028.0,,,,,1.0
234638858034.0,,,,,2.0
234638858035.0,585.0,,85.0,3.0,1.0
234638858036.0,200.0,,111.0,,1.0
234638875002.0,98.0,,88.0,4.0,2.0
234638875005.0,,,50.0,5.0,2.0
234638875006.0,,,,,1.0
234638875008.0,534.0,,60.0,,1.0
234638875009.0,,,169.0,7.0,1.0
234638875011.0,666.0,,85.0,3.0,1.0
234638875013.0,900.0,,98.0,,1.0
234638875014.0,,,169.0,7.0,1.0
234638875017.0,410.0,,75.0,,1.0
234638875019.0,143.0,,54.0,,1.0
234638875020.0,,,248.0,1.0,1.0
234638875022.0,,,98.0,6.0,2.0
234638875025.0,,,117.0,6.0,1.0
234638875027.0,,,326.0,6.0,1.0
234638875028.0,1275.0,,450.0,,1.0
234638897001.0,270.0,,50.0,,2.0
234638897002.0,552.0,,44.0,3.0,1.0
234638897003.0,1067.0,,85.0,3.0,1.0
234638897008.0,0.0,,50.0,,1.0
234638897009.0,,,,,2.0
234638897012.0,73.0,,237.0,2.0,2.0
234638897013.0,113.0,,100.0,,1.0
234638897014.0,,,83.0,5.0,1.0
234638897015.0,,,55.0,5.0,2.0
234638897019.0,,,,,1.0
234648328001.0,,,352.0,3.0,2.0
234648328005.0,100.0,,248.0,,1.0
234648328006.0,,,352.0,3.0,2.0
234648328007.0,1500.0,,225.0,,1.0
234648328008.0,,,339.0,6.0,2.0
234648328010.0,,,,,1.0
234648328013.0,,,104.0,5.0,1.0
234648328015.0,,,352.0,3.0,2.0
234648328016.0,,,56.0,4.0,2.0
234648328021.0,500.0,,100.0,,2.0
234648328022.0,,,334.0,5.0,1.0
234648328024.0,,,129.0,3.0,2.0
234648328025.0,433.0,,100.0,,2.0
234648328026.0,,,98.0,6.0,2.0
234648328027.0,,,,,2.0
234648668001.0,,,326.0,6.0,1.0
234648668005.0,1000.0,,229.0,2.0,1.0
234648668006.0,,,339.0,6.0,2.0
234648668007.0,916.0,,288.0,6.0,2.0
234648668009.0,,,98.0,6.0,2.0
234648668013.0,,,282.0,5.0,1.0
234648668014.0,,,372.0,5.0,2.0
234648668017.0,467.0,,33.0,,2.0
234648668020.0,1950.0,,75.0,,2.0
234648668023.0,380.0,,129.0,3.0,2.0
234648668024.0,0.0,,535.0,6.0,2.0
234648857001.0,180.0,,389.0,6.0,1.0
234648857002.0,,1.0,389.0,6.0,1.0
234648857004.0,,,,,1.0
234648857008.0,,,,,1.0
234648857009.0,,,103.0,4.0,2.0
234648857011.0,,,103.0,4.0,2.0
234648857013.0,564.0,,190.0,,1.0
234648857014.0,260.0,,100.0,,2.0
234648857015.0,77.0,,587.0,7.0,2.0
234648857020.0,,,282.0,5.0,1.0
234648857021.0,,,222.0,6.0,2.0
234648857022.0,,,,,1.0
234648857025.0,260.0,,65.0,,1.0
234648857029.0,,,86.0,6.0,1.0
234648857030.0,,,,,2.0
234648857031.0,411.0,,150.0,,2.0
234648857033.0,568.0,,45.0,,1.0
234648858003.0,511.0,,288.0,6.0,2.0
234648858005.0,,,,,1.0
234648858006.0,133.0,,350.0,,2.0
234648858007.0,,,326.0,6.0,1.0
234648858009.0,,,248.0,6.0,1.0
234648858012.0,,,352.0,3.0,2.0
234648858013.0,2097.0,,389.0,6.0,1.0
234648858014.0,,,222.0,6.0,2.0
234648858016.0,,,103.0,4.0,2.0
234648858019.0,,,282.0,5.0,1.0
234648858022.0,423.0,,129.0,3.0,2.0
234648858023.0,,,211.0,6.0,1.0
234648858028.0,,,,,1.0
234648858029.0,,,,,2.0
234648858030.0,,,,,1.0
234648858031.0,,,83.0,5.0,1.0
234648858032.0,967.0,,40.0,,1.0
234648858033.0,593.0,,66.0,2.0,1.0
234648858039.0,,,,,2.0
234648858040.0,,,78.0,2.0,1.0
234648870004.0,79.0,,288.0,6.0,2.0
234648870005.0,,,352.0,3.0,2.0
234648870006.0,,,123.0,7.0,1.0
234648870007.0,592.0,,150.0,,1.0
234648870008.0,,,83.0,5.0,1.0
234648870009.0,,,248.0,1.0,1.0
234648870013.0,,,372.0,5.0,2.0
234648870015.0,,,83.0,5.0,1.0
234648870018.0,,1.0,129.0,3.0,2.0
234648897001.0,,,,,2.0
234648897002.0,900.0,,300.0,,2.0
234648897003.0,,,299.0,5.0,2.0
234648897010.0,3083.0,,525.0,,2.0
234648897011.0,,,98.0,6.0,2.0
234648897012.0,,,352.0,3.0,2.0
234648897016.0,,,352.0,3.0,2.0
234648897017.0,400.0,,63.0,,1.0
234648897018.0,,,,,1.0
234648897020.0,,,,,2.0
234648897021.0,,,326.0,6.0,1.0
234648897023.0,,,,,1.0
234648897026.0,,,,,2.0
234648897029.0,,,,,2.0
234648897030.0,,,,,1.0
234658328004.0,,,52.0,3.0,1.0
234658328005.0,,,352.0,3.0,2.0
234658328006.0,,,143.0,2.0,1.0
234658328007.0,,,222.0,6.0,2.0
